UTTERANCE,TRUE_LABEL,RESPONSE,PRED_LABEL
yeah techno gel,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
the only p gel,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
we ve talked a little about air cushions,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
and the sort of syringe type mechanism,S,"{""label"": ""S""}
Okay, let's tackle this. The segment is",S
any other ways that we could use sort of air pockets of some sort to,S,"{""label"": ""N""} The segment ""any other ways that we could use",N
you could make a magnetic force it in the middle,S,"{""label"": ""N""}
Okay, let's break this down. The segment",N
pellets,S,"{""label"": ""N""}
The segment ""pellets"" does not clearly fit",N
so it stays sort of stays,Bs,"{""label"": ""F""}  (as in 'purpose' of the feature",F
pushed into it yeah you could do something like that,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
magnets not cheap,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
air pockets are much cheaper,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
well that does not have to be that could be a balloon inside,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
yeah you could put a it on a pneumatic bladder in,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
yeah or like a sort of bridge,S,"{""label"": ""N""}
Alright, let's tackle this segment: ""yeah",N
or you could do what they do in an old fashioned mouse not optical mouse,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
with the b ball,S,"{""label"": ""S""}
Okay, let's tackle this. The segment is",S
just use gravity because it s own weight makes it roll on the mouse mat,Bs,"{""label"": ""Bs""} The segment mentions ""use gravity because it's own",Bs
that would work,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
five hundred grams is that wh is that the,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
oh you need five hundred grams OK that is fi,S,"{""label"": ""N""}
Okay, let me try to figure out the label",N
you need five hundred grams,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
how far s five hundred grams,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
er er yeah if you take it to twenty mill,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
sort of half the compression that will be,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
I did not realise what this was this is a prototype,S,"{""label"": ""N""}
Okay, let's break this down. The segment",N
it s a prototype model,S,"{""label"": ""N""}
Alright, let's tackle this. The segment is",N
it s not really a prototype,S,"{""label"": ""N""} 

Segment:
a product that is not really a",N
well its test,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
to explore,Bs,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
why do you need that force,Be,"{""label"": ""F""}
Okay, let's tackle this query. The segment",F
err expensive,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
for contact is it,Bs,"{""label"": ""N""} 

Segment:
for use with a ballpoint pen",N
well if you well if you well if you have got heat here,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
and here its zero contact is not it,S,"{""label"": ""N""}
Okay, let's tackle this. The segment given",N
yeah so you need quite a strong contact basically,Bs,"{""label"": ""F""} I think the segment ""yeah so you need quite",F
well if you have got a so if you go to ten mils instead of five,S,"{""label"": ""F""} 

Segment:
the tip is so small that the",F
well then you re going to have a,S,"{""label"": ""N""}
Okay, let's take a look at this segment",N
a switch on,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
that is what one of the questions was the other switch goes past there we want to wa,S,"{""label"": ""N""}
Okay, let's tackle this. The segment given",N
one you re inside the protective thing,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
two it s not got power,S,"{""label"": ""N""} 

Segment:
no power, no light

JSON",N
this is really difficult is not it,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment given",N
yeah it will be like that,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
but its very similar,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
it s just for the skilled personnel to use in their lab,Bs,"{""label"": ""F""} The segment ""it's just for the skilled personnel",F
the print quality in a way,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
what is the range of angles,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
it s just to measure what you what the parameters are,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
if you like it s just its just to give us some guidance,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
so what we re talking about is is err where rather than having that as the range of movement,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
we re talking about having a thing like a spring which,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
like a millimetre or so,S,"{""label"": ""N""}
Alright, let's tackle this. The segment is",N
yeah yeah but then you have got to stop stop further down,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
yes from what we were talking about its actually the moving bit,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
it s actually much easier because this bit you have got the moving bit,Bs,"{""label"": ""N""}
Alright, let's tackle this segment: ""it",N
that affects position,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
what we re really talking about is that the print head will be struck,Be,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
that is easier to use,Bs,"{""label"": ""F""}
Okay, let's tackle this. The segment given",F
yeah to make this to make this the same,Be,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
you d have to you d have to extend a cylinder over this thing,S,"{""label"": ""F""}
Okay, let's tackle this segment: ""you",F
and then the and then the cylinder would come to a stop,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
yeah and so its going to be a much more compact version of that,S,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
where it will only move maybe a couple of millimetres erm,Bs,"{""label"": ""N""}
Okay, let me try to figure out the label",N
and then it would be an outer casement,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
so you could continue to drag the along,Bs,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
still get a sense of the force,Be,"{""label"": ""N""} I think the segment ""still get a sense of",N
actually five hundred grams,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
that means this sort of thing is not going to work,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
oh no it means this has got to be more than five hundred grams to push that back,Bs,"{""label"": ""F""} 

Segment:
i mean, the thing is,",F
if you had a sheath,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
you have to press that has to be more than fi ou,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment given",N
have to make it come back,Be,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
and provide an extra five hundred grams,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
it depends what the sheath is doing,Be,"{""label"": ""N""}.
Okay, let's tackle this. The segment",N
if the sheath has if the sheath has a sprung sheath,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
then you have got to overpower that and,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
another five hundred grams,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
erm but most the value in the sheath,Bs,"{""label"": ""N""}
Okay, let's tackle this segment: ""erm",N
might be to protect against kind of catching sideways edges and things,Bs,"{""label"": ""F""} 

Segment:
with a felt tip for better control",F
it does not work this sheath does it,Bs,"{""label"": ""N""}
Alright, let's tackle this. The segment is",N
well it does work but it just means you got to press harder does not it,Be,"{""label"": ""Be""}
Okay, let's break this down. The segment",Be
well only if its yeah but does it,Be,"{""label"": ""N""}.
Okay, let's tackle this. The segment",N
the sheath,S,"{""label"": ""S""}
Okay, let's tackle this. The segment is",S
provides the spacing,S,"{""label"": ""S""} 

Segment:
provides the spacing

JSON answer",S
yeah it does not have to be heavy,Bs,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
five hundred grams is not very much,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
is there five hundred grams,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
well is there anything else,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
quite a lot erm it is a lot is a lot for a pen,Bs,"{""label"": ""N""}.
Okay, let's tackle this. The segment",N
that is true,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment given",N
and then you have got all the batteries,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
you could just make the make the whole thing a kilogram in weight,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
five hundred grams for the whole thing laugh,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
the shape of it,S,"{""label"": ""S""}
Okay, let's tackle this. The segment is",S
cos can you press with a pen five hundred grams easily,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
you can press twenty mils now,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
yeah that is twenty mils up,S,"{""label"": ""N""} 

The segment ""yeah that is twenty mils",N
yeah but if its out of the ring out of the ring like Tony was saying,S,"{""label"": ""N""}
Okay, let me try to figure out the label",N
its apparently easier,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
and the its not tha yeah its just like you said its just holding it is not it,Be,"{""label"": ""N""}
Okay, let me try to figure out the label",N
it will pay for itself that kind of thing,Bs,"{""label"": ""N""}
Alright, let's tackle this segment: ""it",N
in this direction,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
it depends a lot on the friction between the print head and the paper,Bs,"{""label"": ""Be""}.
Okay, let's tackle this. The segment",Be
it depends on the weigh the weight of the thing,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
cos that makes it really hard,Bs,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
if its straight down then and deals with the print head,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
if we push down like this,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
to force to keep the paper still,S,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
you have got to you have got to keep the paper still,S,"{""label"": ""Be""} The segment ""you have got to keep the paper",Be
the friction between this and this that holds that,Bs,"{""label"": ""N""} 

Segment:
a smooth, consistent ink flow",N
yeah that is true yeah the friction will be about a third,Bs,"{""label"": ""Be""}
Okay, let's break this down. The segment",Be
or something at least one hundred grams one hundred grams of paper across the table,Bs,"{""label"": ""N""}
Alright, let's tackle this segment: ""or",N
so if this is maybe a kind of a book,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
